Model_1.1 Model_1.2 Model_1.3 Model_1.4 Model_1.5 Model_2 Inj_Fatal No._Inv_Veh Rear_End PctHV_B AvgSpdDiff_BA AvgSpdArrival_A StdHdw_A Vol_B Precipitation Weather_Category
1 0 0 4 64.44993544 6.698945015 1 2 1 3.37030072 10.90953024 52.82537468 6.054749922999999 37.203428100000004 1.393702478 1
1 0 0 4 39.73159094 8.284154023 1 2 1 4.154931535 18.3161579 70.89965543 4.751804449 27.08243611 2.238395717 1
1 0 0 4 58.59352299 10.28875602 1 2 1 7.293483352999999 4.997473762 59.065264600000006 9.350927451 38.82420318 4.250806632 1
1 0 0 4 21.80956876 17.55009091 1 2 1 15.70857995 32.0380121 58.83004194 0.524678914 23.251509600000002 1.196833536 1
1 0 0 4 25.34345045 23.23450369 1 2 1 4.396333716 3.9118299760000004 59.84372948 10.74861417 18.87498502 1.855769082 1
1 0 0 4 5.111781498 19.89327005 1 2 1 0.215871598 29.6239343 80.9781375 2.8882526019999997 15.12188048 0.288890028 1
1 0 0 4 27.32841938 1.348965894 1 2 1 10.77961914 34.41507117 14.33677311 4.354568121000001 24.33412689 3.787876119 1
1 0 0 4 2.028630217 31.96214418 1 2 1 8.136573174 33.69559438 81.06402501 5.414096941 29.46768804 5.987195872999999 1
1 0 0 4 5.30439463 14.67310671 1 2 1 5.336759601 8.738744621 63.04216745 7.138239292000001 13.15612835 3.260368152 1
1 0 0 4 55.81528038 3.231103876 1 2 1 3.468657621 4.827007645 61.49557701 1.23230864 18.01363632 5.355673371 1
1 0 0 4 8.415787372999999 18.64408186 1 2 1 8.874986295 34.70778262 64.25758306 4.334843408 25.97967435 4.563308112 1
1 0 0 4 66.2547049 4.794514777 1 2 1 3.778444757 35.77614515 61.83192992 5.359066538 5.073107612 3.114516127 1
1 0 0 4 2.0618721559999997 23.2656688 1 2 1 1.3337187209999999 30.19712806 31.80325471 4.276181826 24.84847568 0.172064146 1
1 0 0 4 5.462765473999999 17.60703035 1 2 1 3.451923622 15.02803898 55.41723127 7.940421027999999 15.27933506 0.520865118 1
1 0 0 4 29.81154444 15.11771197 1 2 1 2.765019801 6.941523676 43.03160987 4.739198368 28.94169454 0.36478060100000004 1
1 0 0 4 23.44246017 13.35285246 1 2 1 10.35469392 19.4491974 47.07875422 8.212430645 5.035025798 3.952613496 1
1 0 0 4 36.80189177 15.49065721 1 2 1 3.7224004280000003 23.31289222 42.96159102 5.581575489 4.280544186 5.042176476 1
1 0 0 4 11.8994908 15.85767398 1 2 1 10.32172123 27.92393898 54.62801985 4.149045061 18.42357617 0.095451726 1
1 0 0 4 19.83843921 7.670190635 1 2 1 22.40102316 14.887716099999999 56.30282508 8.055779234 2.727776547 3.140291139 1
1 0 0 4 68.63851819 24.80412068 1 2 1 6.006273247 11.07073709 63.57249112 8.632205027000001 10.70386727 9.654296006000001 1
1 0 0 4 41.92223504 6.331444964 1 2 1 2.793666673 9.17420496 70.35591395 2.6823405769999997 19.09145728 1.8507097430000001 1
1 0 0 4 36.19571108 4.656440581 1 2 1 6.546850233 23.03218617 58.10564687 5.919968213 18.94843208 5.243829515 1
1 0 0 4 40.2138525 1.4053827490000002 1 2 1 1.133394308 28.98591899 75.20144305 3.0988947710000003 10.8193295 2.804472833 1
1 0 0 4 47.30711084 10.40731828 1 2 1 7.833710691 4.6395554930000005 60.93036158 7.2198950129999995 15.05691079 2.233486325 1
1 0 0 4 39.20062502 18.33292511 1 2 1 3.94421603 13.94224412 42.59446168 7.769530941 23.61043567 4.182186795 1
1 0 0 4 85.63509743 21.94688893 1 2 1 7.531235581000001 27.23909926 57.47751386 8.214000451 8.388894942 1.557798522 1
1 0 0 4 26.50159614 6.458019139 1 2 1 12.90774365 26.8044701 74.96878829999999 4.362730938 12.83332367 2.31236549 1
1 0 0 4 31.89242956 4.67308701 1 2 1 1.138603807 6.485830466 50.88794946 16.64969592 19.82626264 5.240329695 1
1 0 0 4 21.86269505 9.680314072 1 2 1 1.352963016 10.52429584 83.22083732 5.563303157000001 12.55030922 0.285388912 1
1 0 0 4 37.68666192 19.98125039 1 2 1 5.889177632999999 37.30822297 6.851841781 9.689483798 26.06372486 1.5340396969999999 1
1 0 0 4 35.03147359 11.87681584 1 2 1 13.58077913 1.305305329 64.89860333 5.027649022 47.53759694 4.058836264 1
1 0 0 4 33.89522218 3.5900706510000004 1 2 1 8.669036028999999 4.105549677 69.42554573 3.643131181 27.97433389 6.34143885 1
1 0 0 4 76.35303181 37.80567821 1 2 1 16.0261158 17.60382531 50.39491372 8.738686955 13.51141804 6.679602366 1
1 0 0 4 72.93339793 10.12298614 1 2 1 15.92858236 24.07969411 33.022798200000004 6.147644556 26.60922332 3.7281183760000003 1
1 0 0 4 55.17108912 21.16982576 1 2 1 14.10307664 36.45822417 6.43878646 8.535361497 5.603254221 0.279913226 1
1 0 0 4 37.45846211 9.466637401 1 2 1 10.1284649 22.99152449 68.39467063 8.918592002999999 31.22627215 0.402694245 1
1 0 0 4 44.22120872 25.98288631 1 2 1 12.57846058 17.53989136 60.97759382 5.74530067 40.33029231 1.5374920730000001 1
1 0 0 4 62.76576921 30.37526206 1 2 1 6.970578476 11.48891199 21.25703233 10.2209742 21.91251466 2.226175996 1
1 0 0 4 61.40191604 21.79055179 1 2 1 8.283882361 25.81644033 77.38032782 5.058188203 20.66373689 2.315470539 1
1 0 0 4 20.25420898 15.58007372 1 2 1 20.14075952 35.48160808 49.28251091 2.800414752 36.87249371 4.26606414 1
1 0 0 4 4.263217728 3.355536972 1 2 1 5.409754487000001 37.42130115 60.23074981 9.062826155 13.67207753 14.69043683 1
1 0 0 4 0.535553123 7.529194694 1 2 1 4.462374845 23.90887216 50.81281868 7.1204356120000005 23.09047095 3.7603734319999997 1
1 0 0 4 54.36507907 0.205778483 1 2 1 3.606917063 31.41352271 73.83513344 4.085278876 43.83962226 4.007276285 1
1 0 0 4 42.39467272 12.54212764 1 2 1 0.191351253 23.29441843 34.47557026 7.7596250929999995 16.48597501 3.505719128 1
1 0 0 4 46.07375954 14.31489732 1 2 1 3.318278957 38.54628017 65.36628465 2.5933193180000003 18.52341539 1.75182738 1
1 0 0 4 14.38706451 13.50976849 1 2 1 10.62594911 26.47179536 46.18021221 7.598193736 42.53199361 1.878927472 1
1 0 0 4 13.78497218 9.91942695 1 2 1 13.34159695 18.80867095 9.080407459 7.480408527000001 21.10537983 2.1910228309999997 1
1 0 0 4 21.89880634 2.704904565 1 2 1 3.700038932 8.275297214 68.04447667 9.491034788 18.98947698 0.936077398 1
1 0 0 4 65.41774191 15.28138248 1 2 1 9.624004163 40.58310874 41.297907099999996 13.17511278 26.2975507 4.98399027 1
1 0 0 4 34.56969103 26.64145439 1 2 1 12.05722382 23.49469554 53.86456495 9.937116832000001 19.75923047 0.299530811 1
1 0 0 4 20.46126927 15.75124977 1 2 1 1.391703269 7.326795248 52.99356523 4.273469227 6.033419339 5.718938746 1
1 0 0 4 85.82311917 2.018105941 1 2 1 3.723622678 26.37047008 57.37340727 2.820891144 13.23907614 4.2044437839999995 1
1 0 0 4 33.83718336 6.292405949 1 2 1 0.915913633 4.5414090389999995 40.48869616 5.353588558999999 28.762749300000003 3.65532741 1
1 0 0 4 0.7586499320000001 1.566850761 1 2 1 8.833901786 15.85254385 40.49948628 0.507188043 26.0484597 5.183641028 1
1 0 0 4 7.834017167000001 21.15917763 1 2 1 13.48378651 29.48441365 55.81661371 2.422180811 33.76842417 0.8502503659999999 1
1 0 0 4 42.39684949 7.732037494 1 2 1 14.46051507 23.78747577 60.20920638 9.379498538 28.85927329 3.0162385730000003 1
1 0 0 4 38.36580952 17.98214908 1 2 1 12.30225386 10.61310244 57.96260754 4.037456987 19.88483385 1.1808752740000001 1
1 0 0 4 2.988279588 8.571245746 1 2 1 8.100128793 14.3152448 65.74832214 6.302343222 6.329501631 3.300845914 1
1 0 0 4 77.68370194 28.12164384 1 2 1 0.5385299139999999 25.12205973 47.1439319 2.8917860839999996 26.84837545 1.7900297280000002 1
1 0 0 4 6.6277129829999994 3.47351975 1 2 1 2.496947907 33.551107300000005 49.95346373 1.854912891 32.13255496 3.567267815 1
1 0 0 4 9.53612917 14.53004831 1 2 1 9.126414974 24.20660962 69.62681291 3.425306258 31.48945298 4.421003665 1
1 0 0 4 58.41967992 14.09510763 1 2 1 7.405625303 12.30839184 51.37774775 6.53665258 16.70146321 1.337788549 1
1 0 0 4 1.377003046 9.190476445 1 2 1 23.50556633 32.67704356 41.47611745 6.9551098829999995 6.052853032000001 6.887250044 1
1 0 0 4 29.83735676 17.44199613 1 2 1 5.728118256 3.865326173 64.65938309 10.76073583 22.23199941 2.396249851 1
1 0 0 4 30.42887628 2.858206221 1 2 1 4.33755431 2.012780587 67.04565038 0.343693221 6.8204989760000005 1.941748746 1
1 0 0 4 48.59619221 10.18912752 1 2 1 5.7517934120000005 13.46906747 66.11885152 3.166577588 15.23461502 6.035021787000001 1
1 0 0 4 23.19260397 25.20506508 1 2 1 5.723045393 24.05832676 58.11239086 2.129425617 24.30457057 1.334432539 1
1 0 0 4 41.20933809 5.78306539 1 2 1 3.1811119060000004 15.02824583 65.80026588 0.46853382600000004 10.20282586 8.751977724 1
1 0 0 4 47.48065088 19.81546322 1 2 1 5.842150462 29.06819166 32.94797086 9.277076688 14.59728665 4.332398026 1
1 0 0 4 3.476011031 18.70434553 1 2 1 5.103799462 13.35006664 45.57005037 12.17527648 15.81009605 6.681523379 1
1 0 0 4 11.76114501 15.95169916 1 2 1 12.38041052 36.63293286 56.54577373 6.335115484 16.29332412 1.629473639 1
1 0 0 4 45.69050779 4.058938959 1 2 1 0.700172798 9.517477903 24.66629205 2.161938708 7.0415746089999995 5.0422476739999995 1
1 0 0 4 40.80817473 18.12549778 1 2 1 5.49183862 26.80818557 67.48751273 3.470350705 37.00852693 0.27434985100000003 1
1 0 0 4 58.36897859 14.11346522 1 2 1 19.48588968 27.08789509 37.42489006 3.4129804619999997 20.71006848 4.461104432 1
1 0 0 4 70.61398418 18.30409081 1 2 1 8.062515784 8.026890224 55.66334770000001 9.97412918 4.3312921630000005 7.328233044 1
1 0 0 4 2.752997145 17.24859922 1 2 1 15.981513399999999 35.38755956 73.33241062 0.636734539 5.179567506000001 2.53740903 1
1 0 0 4 71.27609142 6.746383147 1 2 1 3.6437307660000005 26.37554564 9.677324282 6.789579579 1.812260671 5.015039816 1
1 0 0 4 35.15683229 6.013089933 1 2 1 7.0634699329999995 39.12218952 64.07185082 9.102727574 20.15694359 1.151156476 1
1 0 0 4 44.15835083 21.08057859 1 2 1 3.7693394889999996 20.00843645 24.31960388 5.615808561000001 29.71978052 4.4597000389999994 1
1 0 0 4 91.07678285 4.344881829 1 2 1 2.675308034 2.504883619 24.83308731 2.472057764 16.13955372 0.403511823 1
1 0 0 4 12.05634065 23.70710672 1 2 1 11.18645775 35.35977298 74.5870488 6.762465825 10.62574615 5.299699986 1
1 0 0 4 35.51541696 7.4844949839999995 1 2 1 4.140906668 11.44609274 80.20526076 3.486261967 26.72891713 2.302812745 1
1 0 0 4 95.84007891 15.02268859 1 2 1 9.479852123999999 49.3255326 57.99150524 7.3315864070000005 36.91699282 5.849404797 1
1 0 0 4 83.45945655 31.75693027 1 2 1 4.95291388 42.43892959 55.29491013 5.38508272 9.948760556 0.302777725 1
1 0 0 4 33.15473461 7.185971073999999 1 2 1 4.669619311 43.56832672 33.66308819 0.708718725 22.03120472 3.973363299 1
1 0 0 4 40.14748155 17.02084349 1 2 1 5.084837095 26.87403287 64.68364105 6.686407009 17.908230300000003 0.278802147 1
1 0 0 4 2.993598006 3.796513669 1 2 1 21.26522936 16.96628072 38.19672129 1.948464415 4.124834498999999 2.286277868 1
1 0 0 4 3.763055716 34.81228653 1 2 1 3.5623278860000003 18.76387777 45.63441512 6.435776103999999 9.779109357000001 1.974082995 1
1 0 0 4 50.73641607 12.38970366 1 2 1 8.803470275 27.33957566 63.040223600000004 11.61883531 17.25496728 3.7970559639999997 1
1 0 0 4 8.849693777999999 34.28443055 1 2 1 4.897439982 41.63024421 49.96639989 5.460077559 15.41217924 1.49486619 1
1 0 0 4 31.82522254 24.92976268 1 2 1 4.706672453 47.67186589 47.45522765 6.4775985 18.02608926 5.7019079 1
1 0 0 4 63.31936759 15.03182898 1 2 1 14.83654044 18.50919592 70.17200393 3.8424654360000003 40.28319127 0.803915424 1
1 0 0 4 42.46609132 12.54864466 1 2 1 0.982283276 16.14822007 53.28177777 0.241341948 32.56954498 0.584581087 1
1 0 0 4 65.88211460000001 23.04671562 1 2 1 1.5644299469999998 31.45253601 69.72540336 4.016414003 40.031768 2.963338255 1
1 0 0 4 35.91497757 3.289019667 1 2 1 18.71501486 13.00538171 61.32734008 2.573730143 13.99052933 1.854248159 1
1 0 0 4 13.58868116 7.9338300660000005 1 2 1 19.65030621 25.33780848 45.77914925 1.6372916730000002 24.08623799 1.376359149 1
1 0 0 4 51.44148499 12.5714244 1 2 1 8.292091258 17.20965659 59.72579192 3.728395968 4.520201528 1.503042987 1
1 0 0 4 15.00249141 0.999340421 1 2 1 12.68581421 6.681309722000001 73.57493504 4.145558657 32.35424488 6.268499821 1
1 0 0 4 15.05328242 15.24065009 1 2 1 10.46558254 36.62506717 45.51171706 2.8959315610000003 29.95573562 2.7033285210000004 1
1 0 0 4 44.73173625 20.00014236 1 2 1 3.216461268 34.99704175 75.17698002 5.747976772 3.494349868 2.106364831 1
1 0 0 4 4.319085541000001 1.8572327169999998 1 2 1 0.26833251399999997 3.5340109889999995 40.56956599 3.414828207 8.802670522 0.5193494479999999 1
1 0 0 4 31.76016385 6.507474472 1 2 1 8.142375358999999 2.234105825 41.39743403 6.221162565 11.0359561 2.593928084 1
1 0 0 4 16.83618245 21.14731251 1 2 1 10.20484535 26.28383952 50.26086875 1.2892539790000002 21.31215697 0.447821685 1
1 0 0 4 28.35580285 14.00889577 1 2 1 8.402455237 32.62265031 10.41195476 9.747213346 22.4296514 2.744995725 1
1 0 0 4 15.80202977 4.4970288 1 2 1 6.408405857999999 2.511239673 50.95168068 6.066825631 0.747539011 0.39673329799999996 1
1 0 0 4 6.567318512000001 19.27318868 1 2 1 8.006385485 28.275696399999998 78.97696459999999 7.370112185 17.00650655 1.985088111 1
1 0 0 4 90.01719615 21.93415411 1 2 1 2.63868918 27.45159782 71.19697979 2.291961288 26.35441024 0.19193772899999997 1
1 0 0 4 15.86078822 12.28078138 1 2 1 4.084204646 21.95904132 52.47833235 7.661124827999999 28.41932756 0.41647221799999995 1
1 0 0 4 49.07736423 24.8479291 1 2 1 5.748777014 41.9115711 32.86742885 7.392953472 42.82018804 1.469450874 1
1 0 0 4 2.973491011 24.73285416 1 2 1 2.261548866 6.661285263 65.25024925 7.701247891 8.112827051 1.121663081 1
1 0 0 4 21.37442497 3.823045444 1 2 1 21.70170556 12.13525228 63.64953658 6.179322406 13.81772099 4.632413918 1
1 0 0 4 13.93886115 8.893890800000001 1 2 1 13.77439519 2.3739002609999997 72.76728244 7.451534437 23.17608575 1.73363442 1
1 0 0 4 8.871785726 18.42094877 1 2 1 17.0460122 41.91289439 37.035611700000004 4.5189015480000005 19.83284696 3.129870482 1
1 0 0 4 32.61840476 20.46729361 1 2 1 8.426024854 13.78914363 46.88621672 8.168175321 7.610498117000001 4.822664888 1
1 0 0 4 2.4061983469999997 31.77866455 1 2 1 15.79936926 25.99890554 64.07938196 8.378027221 33.63209689 5.329732563 1
1 0 0 4 20.07822107 14.87756342 1 2 1 6.284901303 6.795965072 66.35336047 8.225905416 36.33184995 5.035112679 1
1 0 0 4 47.30168335 6.305723195 1 2 1 4.4668361569999995 43.76486448 47.46795657 3.9808150560000004 15.23151892 5.788981937000001 1
1 0 0 4 80.84416800000001 3.355358212 1 2 1 24.0595405 2.313837775 44.06624843 6.139012977999999 15.88654581 7.087436001 1
1 0 0 4 55.13179348 11.49218469 1 2 1 1.014268749 16.34271221 41.69484298 4.872809514 15.56596088 6.664995788 1
1 0 0 4 32.93470451 13.24870022 1 2 1 9.687215121 29.34219406 56.58653883 8.003901021 16.04369295 3.480110357 1
1 0 0 4 25.94633652 14.11441679 1 2 1 7.129119621 20.34851698 55.6966811 6.96685944 32.71668648 3.494786898 1
1 0 0 4 19.61076451 15.37841318 1 2 1 25.6729522 31.853044 41.51130078 4.039680224 10.23122459 4.048076413 1
1 0 0 4 12.08287843 8.521137012 1 2 1 2.125905086 36.00008121 69.40406748 7.674917677000001 30.22467536 1.01792758 1
1 0 0 4 27.20504062 10.64630052 1 2 1 5.484586294 28.08586785 4.370863237 5.7479636329999995 45.10420737 9.304989572 1
1 0 0 4 10.2609132 24.82707855 1 2 1 15.25313188 39.72217419 81.07191196 7.566471303999999 8.325450058 0.587572676 1
1 0 0 4 23.36158657 18.91313069 1 2 1 1.304231527 28.53665402 36.65893659 5.636182367000001 14.73720343 4.238421491 1
1 0 0 4 37.85574971 20.41667998 1 2 1 7.641683437 28.11688032 67.09682633 5.174241897 42.68997249 1.218609276 1
1 0 0 4 23.60597084 2.870073067 1 2 1 1.203886616 47.42350984 36.20276779 4.586779741 17.82660881 4.253028075 1
1 0 0 4 71.29591378 16.21294487 1 2 1 6.779017206 4.956563818 41.31443835 4.9972673069999995 21.72102459 1.355157388 1
1 0 0 4 76.37950855 12.64873067 1 2 1 3.4210179939999996 5.713131507999999 1.9261268409999999 10.13266132 19.17211796 6.839791093 1
1 0 0 4 54.13120255 12.76055863 1 2 1 8.667825088999999 18.33740893 39.84181513 5.044711213 4.61380266 3.093874997 1
1 0 0 4 7.618971301 22.7236495 1 2 1 2.382837191 21.43483967 29.14800215 0.9437804809999999 27.31942338 6.878984 1
1 0 0 4 5.867092979 14.4354893 1 2 1 1.1755347 19.76842259 28.27081877 5.449333628 2.741440098 1.273632409 1
1 0 0 4 87.72634831 0.40105848 1 2 1 0.753063136 1.042839696 47.07101781 6.848026677000001 14.420579 5.2689233689999995 1
1 0 0 4 15.13119556 8.557705391 1 2 1 0.792202851 25.90952468 53.63289953 6.08614791 36.71255667 4.081741292 1
1 0 0 4 51.60975913 2.195610941 1 2 1 14.75785118 17.51442206 33.64385251 2.287960865 3.956423599 0.9309618540000001 1
1 0 0 4 92.79170218 7.644041065 1 2 1 5.936071279 27.69233926 83.08305159999999 11.68746401 27.73773549 6.991125257999999 1
1 0 0 4 35.85451885 22.49582616 1 2 1 20.42065766 27.69992894 48.28992162 3.782107802 12.03148367 1.483430557 1
1 0 0 4 19.92036139 14.303295499999999 1 2 1 8.935174559 40.87267622 66.79560001 8.587422052 20.6581504 4.647680921 1
1 0 0 4 48.30929671 17.96708952 1 2 1 1.7821869540000002 18.80652296 60.09222104 7.1448295779999995 33.52083813 1.817705687 1
1 0 0 4 41.28552747 1.7952358940000002 1 2 1 18.16173729 14.41565461 55.94236117 0.909542044 10.34871451 1.464895042 1
1 0 0 4 50.88425876 27.55115842 1 2 1 3.4474193210000004 27.89706169 45.24554287 6.165747177 23.57148039 2.4385612930000002 1
1 0 0 4 13.31531685 16.91349121 1 2 1 0.657124505 30.45906411 36.23850978 5.009886922 22.56935737 6.536719867 1
1 0 0 4 10.53673076 21.37750456 1 2 1 12.64181944 36.15088821 51.45243317 6.66687179 7.501713093999999 3.987239041 1
1 0 0 4 26.65454877 4.25455888 1 2 1 0.87052561 27.13290498 79.70537293 7.273416742999999 35.94575148 1.559391749 1
1 0 0 4 6.375403392000001 1.602319953 1 2 1 0.7385213279999999 33.6332503 66.91395746 5.0263436089999995 35.19394992 3.0436229580000003 1
1 0 0 4 76.17647947 8.004146086 1 2 1 7.826144617000001 26.82465861 75.30975961 7.917887925 29.59633736 0.39979634700000005 1
1 0 0 4 41.97677856 13.91628771 1 2 1 2.172339225 17.04445996 11.00525955 0.5061831179999999 18.38435112 1.241287206 1
1 0 0 4 51.74169302 2.361480275 1 2 1 5.278893078 24.21849089 71.76897559999999 5.809795534 21.07563334 8.469040688 1
1 0 0 4 30.46448421 2.2998346290000002 1 2 1 7.090336136 4.260458918 34.53767853 10.12484582 28.24052852 7.730206105 1
1 0 0 4 65.85181543 24.45870629 1 2 1 3.803871815 14.28674597 39.30230272 3.309228772 26.32274303 2.8906623430000002 1
1 0 0 4 4.559459724 28.22893688 1 2 1 2.906328655 44.09315096 66.77418469 6.985113707000001 35.54317359 0.168111848 1
1 0 0 4 68.60225329999999 3.175696308 1 2 1 1.205122131 24.28309649 48.69509439 6.768306111 11.98949856 1.597282348 1
1 0 0 4 21.10843655 20.09446426 1 2 1 15.64029832 4.4899510419999995 44.41037932 7.072282235 29.73552342 0.552334731 1
1 0 0 4 9.989367793 6.975056228 1 2 1 2.693640243 36.12440653 70.10587459 9.035739522 31.76812907 0.7909367629999999 1
1 0 0 4 50.34161308 1.273543719 1 2 1 16.72479598 26.93198237 37.96448984 8.005062067 41.3736433 10.30020505 1
1 0 0 4 78.96046932 13.13511226 1 2 1 5.482425066 17.19938743 41.74656006 3.200816096 11.07762725 4.531514869 1
1 0 0 4 0.54784787 19.66089456 1 2 1 9.794418858 20.56865383 48.41997712 2.007772675 17.53226178 5.032330039 1
1 0 0 4 34.46797906 7.020169521000001 1 2 1 4.419237726 24.11296669 51.43274611 2.8792350680000003 14.03809295 1.443361651 1
1 0 0 4 1.3093997929999999 17.56751105 1 2 1 0.7168167320000001 17.87948973 20.35451735 3.9363195710000003 23.69958861 4.537797152 1
1 0 0 4 41.44330151 26.49940883 1 2 1 4.135788832 8.711139993 64.94355694 4.271719475 48.28226293 1.535227445 1
1 0 0 4 43.4310315 5.743019556 1 2 1 9.690808088999999 13.05882309 50.49173537 4.443005687 32.1491679 4.253880282 1
1 0 0 4 50.26692309 8.786101169 1 2 1 7.62970533 33.85718082 69.97144382 0.019906198 24.87402281 0.17088519800000002 1
1 0 0 4 17.51609802 28.18338773 1 2 1 8.796979011 32.94081831 71.49519217 6.222763938 10.0164959 4.819455437 1
1 0 0 4 48.52517373 20.13439358 1 2 1 0.546450703 26.06063209 74.04110646 6.133793627 22.95006767 0.726227955 1
1 0 0 4 39.50977738 26.01422935 1 2 1 9.78147812 19.84916935 66.73823733 7.969528341 22.52035559 1.5420701159999999 1
1 0 0 4 3.6037370689999997 25.90482441 1 2 1 14.11086179 33.935919 48.28534181 3.445659515 19.72037335 3.232682809 1
1 0 0 4 60.61426795 24.48963707 1 2 1 1.638059521 16.19150317 77.51701107 5.366642245 19.95637287 0.626012173 1
1 0 0 4 19.48975388 1.446679105 1 2 1 2.049001421 45.81514153 80.1266371 2.9579791230000003 15.98387185 3.47731004 1
1 0 0 4 37.41743703 9.048549596 1 2 1 13.51844694 46.25717744 40.01785344 4.527687601 1.455265784 6.287312761 1
1 0 0 4 7.715827192999999 17.51023308 1 2 1 6.987968744 34.2534732 63.75959057 3.605817509 31.17457338 2.276579554 1
1 0 0 4 26.38659574 11.99996017 1 2 1 25.55238678 26.44476597 28.68897392 2.8404552639999996 14.44499225 8.114480495 1
1 0 0 4 36.74325666 27.78053809 1 2 1 1.526961025 11.56583518 44.21360097 6.191020815 3.9812525119999997 0.567123661 1
1 0 0 4 48.59562474 4.45517171 1 2 1 2.476963543 37.00950173 49.11876467 5.573332982 3.804794184 0.7012020459999999 1
1 0 0 4 13.47497551 13.9242872 1 2 1 9.624030942000001 48.77842403 38.36976502 8.957699157999999 11.1642936 5.46053905 1
1 0 0 4 19.53694961 1.742205709 1 2 1 2.656472445 13.21273006 60.21816082 3.2714628980000002 30.50587401 5.978789956 1
1 0 0 4 8.836593644 14.81017645 1 2 1 17.4626446 36.60793784 50.75256814 3.071231301 23.38166251 1.2818227640000002 1
1 0 0 4 33.65755651 1.155834173 1 2 1 8.037848503 36.79701759 38.59728382 7.279397903 14.99484458 3.2305477939999996 1
1 0 0 4 11.87405488 5.956214791 1 2 1 10.77181488 39.08801963 65.08047229 5.41760494 41.75230073 0.437015152 1
1 0 0 4 77.08837714 12.67468706 1 2 1 11.89438675 18.43354579 26.90626872 1.293825216 18.84288482 5.099236174 1
1 0 0 4 28.52806116 0.812018962 1 2 1 2.8455281169999997 6.799532851 69.51778947 5.947872014 17.56670029 0.032431041 1
1 0 0 4 48.85931925 3.090594373 1 2 1 2.300957028 11.00054679 54.30038487 4.862602809 27.24089858 3.821255982 1
1 0 0 4 17.64277238 13.24334183 1 2 1 22.38428047 22.95453475 48.22795115 13.07199282 26.57033257 1.270678982 1
1 0 0 4 72.99047752 21.93661258 1 2 1 4.0376640969999995 16.49008927 44.7482385 1.079094792 25.97970977 2.599611725 1
1 0 0 4 6.8260623229999995 27.58702101 1 2 1 5.412775721 27.330872499999998 14.87268134 8.009986754 23.16588393 2.675182264 1
1 0 0 4 1.098380561 11.11786432 1 2 1 0.91176377 36.3931999 68.03642067 9.900631339 5.189234054 1.6435539209999999 1
1 0 0 4 20.38448804 1.404138303 1 2 1 15.26333235 42.41501342 81.05183015 0.36122254 33.8392304 0.016554548 1
1 0 0 4 22.89666058 7.260146702999999 1 2 1 10.82013075 4.893125352 56.24718737 3.8826029319999997 51.17110617 2.831130835 1
1 0 0 4 6.6929060620000005 23.84757254 1 2 1 2.541923984 49.11991245 57.08016026 0.685249702 19.83611294 2.1154561469999997 1
1 0 0 4 20.86673821 28.43392353 1 2 1 4.405174753 24.38229861 81.82169214 2.9434141439999997 37.88344815 0.758694525 1
1 0 0 4 8.053797548 11.81663766 1 2 1 13.00780379 9.939780626000001 61.08314993 0.004190656 8.4308139 1.122562433 1
1 0 0 4 28.18207121 9.452674681 1 2 1 5.5928095760000005 3.868979204 74.2647561 1.527715384 19.46049454 2.855091568 1
1 0 0 4 11.54673923 13.01002051 1 2 1 0.039749321000000004 24.60015603 40.28072003 11.92964833 11.656789199999999 3.406916765 1
1 0 0 4 51.59073161 2.09050733 1 2 1 12.37998962 31.27040693 49.26108389 3.390546643 39.59357407 1.6666305380000002 1
1 0 0 4 13.13609243 42.10092139 1 2 1 5.089326866 22.93173989 22.50832159 1.14300653 9.19980816 2.3868009580000003 1
1 0 0 4 55.87153885 11.6410455 1 2 1 11.24524768 36.38059153 41.92305994 4.54333304 34.8594119 3.293986323 1
1 0 0 4 11.00003008 3.4858319489999996 1 2 1 4.777009546 40.03694436 65.74695781 0.273590636 40.15148413 1.713623415 1
1 0 0 4 8.189550191 12.0226085 1 2 1 7.708985545 19.50294612 73.8852863 6.3112278029999995 21.40286733 2.284300925 1
1 0 0 4 20.30591533 13.72663742 1 2 1 1.041862696 27.18978308 64.37350519 6.99447334 6.2644172320000004 2.514414621 1
1 0 0 4 39.51075136 1.4561217780000002 1 2 1 12.72236607 36.91295809 70.00671484 10.2053827 23.73849675 6.78551138 1
1 0 0 4 18.63404712 11.83605368 1 2 1 1.817534154 33.567335299999996 60.74481559 8.090103688 18.12556443 1.652568869 1
1 0 0 4 15.71494104 17.52941617 1 2 1 8.40602237 37.77629493 60.41618667 0.133907837 15.26522747 2.520097444 1
1 0 0 4 37.47581005 21.71128964 1 2 1 0.08475626 30.40783539 54.77411354 10.91655514 25.17552144 2.284467839 1
1 0 0 4 24.090922199999998 9.43662059 1 2 1 1.05070055 17.24388107 27.87691199 5.606882904 4.010270526 5.327876492 1
1 0 0 4 11.96249499 6.102519673 1 2 1 12.23391146 20.68978786 42.44721359 3.59289226 9.735624069 5.821432832 1
1 0 0 4 5.51913865 19.92902749 1 2 1 4.8665503139999995 18.15816951 54.87587298 0.420684189 9.455902984 1.52762734 1
1 0 0 4 9.891796824 26.08736114 1 2 1 2.700638728 2.016380695 38.104646 1.682890557 20.14895176 5.7550158179999995 1
1 0 0 4 2.480799783 2.933428958 1 2 1 1.613264087 6.0896027 71.25149266 7.442181574 20.08013334 0.166561092 1
